RIDAGEYR
40
54
55
56
72
59
55
63
79
80
17
71
43
51
59
54
14
4
23
80
57
74
58
6
10
9
31
76
60
65
54
58
67
7
36
31
66
34
60
10
64
53
42
45
76
74
68
30
49
60
67
55
15
17
36
53
55
13
72
61
19
68
23
44
58
77
80
18
45
50
1
21
21
69
28
18
80
70
71
61
19
80
32
73
44
3
25
1
16
80
3
0
30
80
6
78
18
47
62
35
40
78
72
34
2
80
16
20
25
7
26
71
26
80
73
61
0
60
10
12
54
2
62
11
47
56
0
63
9
64
77
42
19
66
13
52
0
16
75
52
9
55
61
80
34
8
51
26
49
47
65
37
80
71
52
64
60
49
63
51
37
63
63
80
25
79
80
65
68
20
62
41
52
65
8
73
1
9
73
55
13
35
80
80
68
12
9
21
47
76
42
62
0
68
41
11
45
57
80
2
3
25
72
12
64
4
38
24
51
70
76
38
9
43
35
24
7
23
8
80
80
68
50
45
55
0
56
73
52
34
62
10
7
1
55
0
34
70
42
66
22
80
11
4
30
66
13
57
50
5
50
3
41
64
39
6
19
64
19
55
80
45
38
67
20
2
56
72
48
13
64
2
15
52
7
57
46
23
2
55
56
10
48
53
12
59
70
79
69
61
56
71
67
19
9
41
68
71
39
80
80
14
73
6
80
4
77
13
18
44
6
48
11
65
18
45
19
61
29
78
80
54
80
80
48
61
66
12
72
55
43
54
35
60
9
28
0
79
3
12
73
48
55
59
63
43
59
67
58
74
80
76
7
80
80
58
5
47
61
33
61
45
71
67
63
51
42
32
50
34
75
5
72
12
65
65
5
72
10
60
8
47
50
2
43
5
11
43
80
56
53
7
56
74
37
56
73
56
58
9
62
67
55
77
3
44
56
80
49
4
80
68
80
56
46
80
14
73
2
63
54
18
80
56
68
73
21
62
54
48
26
72
80
61
40
56
42
33
11
2
58
36
67
80
34
80
43
21
72
80
69
9
17
35
80
29
3
7
26
74
56
0
40
12
10
60
24
32
0
4
80
65
80
0
33
1
40
56
61
32
45
36
68
66
13
8
4
60
60
7
6
70
7
33
58
4
0
1
54
73
74
61
7
80
0
2
1
40
47
67
80
4
55
41
67
70
62
12
64
25
57
41
57
47
64
2
57
5
25
26
73
14
19
3
47
80
70
80
6
74
61
48
12
50
63
63
54
43
80
23
10
80
80
64
67
64
8
31
61
14
54
51
45
6
29
68
10
64
7
4
32
61
37
80
57
31
60
62
63
10
64
30
80
5
1
23
26
47
23
80
67
18
27
77
62
76
73
21
50
69
80
22
75
9
65
16
76
56
63
61
22
74
14
53
61
6
33
47
53
3
19
8
53
79
61
45
70
70
63
34
10
80
74
24
62
68
47
63
15
54
74
78
63
75
22
43
18
31
78
61
64
80
7
69
80
38
5
64
70
80
48
78
65
66
55
72
50
8
80
65
61
33
53
15
73
41
0
63
65
22
62
72
60
51
62
4
56
66
61
67
21
36
51
65
72
58
20
16
46
68
68
15
16
80
72
13
55
18
17
1
13
13
19
30
9
64
80
42
0
65
63
0
67
65
53
77
36
75
67
66
1
80
39
58
7
64
58
80
67
48
63
57
45
11
35
18
57
80
80
62
60
71
77
9
77
49
76
38
70
34
55
37
26
63
66
11
47
80
10
73
2
51
78
60
76
13
74
55
55
16
64
59
73
75
52
76
16
10
48
6
69
64
71
66
65
8
64
49
54
80
57
71
65
34
80
31
40
48
21
38
38
70
46
26
61
66
9
68
38
14
41
75
31
42
66
31
65
5
76
56
18
52
67
60
49
37
80
72
5
7
3
66
69
80
69
12
80
74
38
44
21
7
44
76
5
39
31
78
8
28
60
62
10
76
0
4
62
80
53
20
43
69
80
80
50
74
48
54
38
70
10
72
7
51
29
60
74
55
1
80
37
72
32
67
63
57
59
3
37
42
80
55
75
4
78
76
80
16
40
66
13
80
14
58
64
2
66
68
8
30
27
65
21
80
74
76
64
53
63
60
0
50
63
25
52
53
50
76
64
39
10
9
70
23
65
62
14
80
40
65
67
72
46
10
63
31
52
69
7
0
0
28
6
68
47
64
64
60
65
80
74
17
77
2
64
73
77
42
14
61
32
1
80
66
22
42
52
64
80
41
26
3
66
22
68
14
2
65
14
5
63
2
59
76
66
80
12
72
80
16
21
62
19
9
15
42
76
9
66
44
26
3
34
61
48
74
52
6
53
34
80
1
46
48
61
57
65
8
0
64
63
80
3
0
67
56
57
68
51
76
72
37
10
5
4
80
80
72
1
9
17
7
14
62
51
2
6
13
12
1
78
61
65
52
64
9
57
3
15
36
25
0
79
49
80
0
80
17
1
50
29
67
60
1
8
80
8
14
51
57
42
21
48
55
50
55
29
42
15
48
80
73
62
50
58
56
64
70
79
76
30
1
10
80
64
60
73
7
49
68
1
52
7
64
24
61
48
73
27
15
68
66
11
2
67
80
6
46
72
15
43
5
69
59
20
55
52
80
66
31
77
19
80
54
34
28
63
29
44
38
80
13
37
35
15
74
0
3
62
26
41
43
44
75
29
71
80
35
27
75
80
67
69
63
63
68
64
63
55
65
8
77
34
57
54
52
31
58
10
80
69
62
0
34
44
57
51
62
67
37
9
76
42
68
3
69
67
42
47
80
41
47
57
56
11
70
54
11
68
51
65
64
54
39
80
54
80
61
74
68
24
70
57
8
60
80
80
52
0
58
8
55
18
41
80
78
16
17
77
58
41
16
76
80
6
52
28
78
80
76
71
0
59
64
34
3
13
68
30
27
63
14
10
41
71
61
7
5
34
62
60
22
55
68
21
50
48
74
80
1
1
17
68
30
22
80
32
52
70
6
2
53
59
79
2
62
21
69
35
14
80
38
14
57
72
48
44
65
54
71
35
70
70
50
54
74
15
60
0
57
38
2
12
60
52
57
2
19
42
71
26
79
75
67
4
42
66
80
78
76
61
80
3
80
67
13
76
68
44
62
4
6
80
80
47
4
16
4
80
19
55
3
80
71
63
47
75
76
62
55
34
26
17
80
19
68
8
5
66
14
36
33
61
6
42
40
72
26
56
55
59
73
13
53
22
71
27
80
80
65
64
0
37
21
47
80
69
58
0
24
11
62
68
2
77
10
33
80
38
58
57
16
68
11
36
72
27
16
6
49
62
65
55
48
10
70
66
27
7
40
12
38
21
80
72
71
2
55
70
80
10
26
46
80
52
22
0
68
13
55
64
70
9
67
68
80
79
63
19
61
34
2
61
71
3
80
4
41
63
9
38
32
4
40
38
80
29
73
60
74
56
63
31
68
67
80
62
2
5
80
67
5
1
60
18
41
80
38
71
29
80
6
75
8
22
79
64
78
61
79
34
45
66
52
63
69
35
27
28
64
51
28
22
7
80
5
11
12
17
74
50
9
61
67
72
80
67
80
12
9
75
5
65
0
9
80
42
50
65
2
74
2
46
61
60
28
29
14
56
49
57
58
80
80
70
76
30
41
78
80
51
57
0
11
4
12
15
80
71
39
47
14
30
13
52
56
43
50
75
12
68
55
21
23
16
10
19
60
43
61
38
60
63
58
59
65
70
44
39
40
48
80
76
66
58
9
61
10
48
66
10
68
45
80
77
65
31
4
7
63
11
62
8
37
33
18
16
58
11
1
9
0
64
34
5
54
5
80
72
60
0
80
48
75
19
77
6
46
75
40
15
42
30
51
61
69
6
47
22
11
80
70
29
65
0
64
0
1
11
6
18
10
74
61
7
57
51
67
43
7
80
50
24
57
80
61
53
72
20
8
25
13
59
16
56
1
65
1
57
48
18
80
47
16
66
0
26
74
60
8
74
64
52
9
80
13
58
37
13
19
48
0
28
24
42
12
80
74
9
74
65
59
0
44
37
73
62
56
64
60
9
38
70
45
56
38
53
16
48
21
65
71
66
61
16
38
49
68
66
30
35
45
61
38
80
25
54
45
33
71
43
57
57
65
70
14
52
55
50
68
56
16
72
9
1
6
42
64
74
13
80
23
73
69
25
69
55
6
44
71
34
38
52
80
57
4
77
53
12
62
59
62
80
2
66
36
67
66
42
31
69
63
77
52
59
57
34
69
72
58
18
23
0
15
62
78
78
48
2
42
73
13
56
6
12
68
45
0
78
25
60
63
80
74
80
72
4
80
11
80
64
0
80
78
41
53
72
49
80
3
61
61
62
71
63
4
10
60
80
58
57
33
48
74
65
32
62
0
6
64
62
73
11
30
52
2
58
43
69
66
70
70
70
46
80
55
32
28
14
61
0
2
51
66
59
62
63
74
8
14
68
80
68
32
47
59
70
72
9
58
15
2
42
2
68
46
64
60
7
67
56
4
60
55
1
50
44
66
68
7
80
63
9
71
53
73
58
54
74
64
69
56
54
75
65
41
61
76
7
38
73
72
5
55
62
50
31
64
8
80
2
70
13
63
61
66
14
57
15
75
43
42
5
48
6
80
44
0
72
64
59
58
31
68
61
9
67
17
55
29
0
52
49
18
24
68
12
40
11
4
30
49
21
70
69
45
80
7
43
38
21
66
4
29
6
8
54
61
64
39
53
41
80
80
37
17
78
8
54
79
80
68
42
44
40
75
22
19
76
43
80
12
80
36
61
72
57
58
70
63
28
69
6
16
52
72
60
21
4
16
74
71
74
51
34
63
5
67
70
53
80
48
80
43
61
0
0
66
52
7
1
21
15
48
22
64
62
40
73
68
50
58
60
7
66
80
7
58
55
63
13
70
30
63
11
3
80
3
75
63
33
22
11
80
80
80
1
60
10
20
9
49
75
55
70
24
61
47
72
67
23
0
49
12
3
27
41
80
67
73
4
80
6
67
59
63
48
11
80
63
43
58
3
76
69
56
52
67
11
60
23
50
16
40
42
80
74
79
19
14
12
33
56
66
16
42
56
37
62
77
32
26
3
55
15
80
80
60
80
48
9
7
12
6
30
60
22
5
45
3
29
80
80
19
10
5
53
68
15
80
16
52
45
76
76
57
33
80
0
7
3
59
60
19
59
67
8
18
46
43
41
28
69
50
32
7
40
54
54
53
31
16
71
42
66
18
62
66
59
59
26
71
58
70
64
64
67
80
18
56
63
80
80
64
43
80
10
51
2
60
75
55
17
58
80
56
48
71
45
22
63
53
2
8
27
33
67
19
33
73
80
6
13
53
74
73
60
60
7
67
66
80
61
80
32
80
79
66
30
80
64
0
80
80
6
80
52
3
64
68
10
60
71
53
12
2
45
30
9
66
26
31
80
52
48
76
60
75
10
49
14
6
80
69
30
71
4
78
24
24
58
80
66
16
37
43
69
23
62
12
80
20
71
3
45
65
14
68
47
15
48
45
46
59
59
53
30
67
77
1
59
47
15
37
64
54
65
57
30
66
9
19
80
80
44
64
80
52
78
14
33
3
46
10
9
55
16
74
17
42
80
55
68
49
4
73
64
71
80
4
76
0
62
15
80
12
58
4
15
33
58
72
64
62
77
74
30
78
46
37
6
23
80
30
67
13
74
66
80
18
54
2
57
80
78
79
59
57
25
6
59
32
18
63
9
41
7
0
18
65
11
32
57
80
10
42
63
55
64
28
63
12
80
75
72
15
18
66
12
54
36
41
15
46
65
2
19
64
4
80
70
17
71
76
51
15
38
80
72
73
76
76
47
71
30
80
42
51
66
60
65
66
9
65
63
63
3
63
0
61
70
25
57
14
7
12
80
68
80
78
75
60
69
56
70
20
33
62
10
20
0
32
5
9
5
63
70
78
52
51
73
70
14
56
58
72
36
57
58
72
9
0
52
71
11
27
17
48
1
20
58
52
22
52
23
58
25
22
48
72
9
72
15
7
36
65
70
54
14
56
43
61
67
73
64
13
6
65
72
69
38
60
80
68
80
70
70
47
80
80
71
7
43
69
39
39
41
35
78
56
0
54
1
24
60
75
74
11
4
52
63
53
5
36
18
48
4
65
30
64
17
4
60
10
66
80
67
40
76
53
65
78
36
43
0
45
7
64
77
12
24
44
54
80
65
47
73
28
68
42
15
72
63
8
80
29
34
0
34
10
40
53
51
80
24
40
10
64
80
52
36
63
57
39
30
0
16
56
60
80
55
3
73
63
64
7
13
76
37
4
54
66
47
12
80
17
54
1
47
61
78
13
8
9
24
42
69
9
42
66
4
46
70
75
52
54
75
76
80
66
17
71
5
79
64
69
63
4
63
71
55
80
64
24
79
54
38
60
72
37
61
26
71
27
75
0
61
48
62
76
58
40
66
36
63
57
12
55
47
29
37
28
5
7
40
80
64
56
50
27
61
33
15
42
0
63
21
54
56
73
53
19
7
68
14
80
46
69
72
7
80
7
50
55
74
10
49
9
32
80
50
4
62
80
57
60
24
12
58
6
44
76
39
61
61
80
28
53
53
60
13
75
80
80
52
10
80
50
61
38
79
61
2
11
55
42
55
15
76
6
54
80
65
46
38
20
70
18
68
60
65
33
80
23
46
34
11
80
70
9
48
1
47
10
4
56
53
65
26
80
21
80
44
19
74
65
64
2
51
75
47
32
8
22
23
0
2
53
71
61
15
3
53
66
0
19
44
2
67
73
63
66
60
45
80
70
45
0
60
6
34
80
58
56
34
53
12
54
20
13
66
15
13
75
41
69
67
18
30
59
68
67
44
68
73
80
58
79
61
10
10
80
60
68
78
0
59
6
17
55
33
20
57
21
19
18
49
24
56
16
52
35
68
2
12
56
42
38
63
75
0
69
15
0
52
61
36
43
40
70
61
45
25
59
54
2
48
16
80
16
34
2
60
78
56
54
65
70
10
47
2
56
46
49
72
12
55
2
63
29
14
47
38
55
1
80
40
7
80
47
55
7
69
23
12
75
63
3
9
64
54
4
57
55
61
66
35
56
63
64
55
46
72
62
55
61
70
56
26
80
31
43
9
20
78
45
70
53
32
61
47
43
64
63
34
5
38
54
80
70
78
0
60
51
45
75
3
19
50
45
2
60
8
80
45
68
28
74
42
61
80
66
8
8
2
53
2
22
80
80
9
70
64
7
6
11
45
8
79
63
72
8
7
25
80
48
16
38
24
12
63
33
61
13
66
59
69
12
21
80
5
17
64
80
15
80
12
15
14
65
80
43
67
66
27
66
38
72
0
80
8
70
60
68
25
13
54
71
19
30
39
47
32
80
64
77
66
62
77
58
72
41
7
18
54
33
53
3
10
0
36
61
80
33
34
67
61
30
50
66
9
0
18
67
67
48
0
72
15
55
14
15
55
19
40
18
80
66
34
80
62
51
47
28
12
57
80
60
80
74
61
72
0
80
0
42
2
71
15
46
23
80
78
66
14
40
34
19
14
2
49
0
39
56
21
38
9
10
79
55
78
5
80
68
46
60
71
3
75
10
50
53
22
69
44
35
80
12
76
56
15
56
48
70
62
80
46
64
4
80
1
21
0
35
3
3
66
35
12
65
33
32
5
65
73
25
62
12
58
19
51
62
2
62
12
63
18
80
44
32
74
33
2
10
56
29
52
62
57
30
70
44
33
51
72
44
74
64
47
30
66
80
7
18
63
36
53
41
76
40
4
22
48
75
50
29
63
8
63
41
56
52
69
60
11
80
72
80
40
4
65
57
80
43
0
8
7
18
60
25
51
50
62
74
78
1
80
66
80
78
47
80
19
50
56
51
56
80
71
16
38
73
63
2
66
52
51
80
56
7
61
2
68
80
76
20
60
55
32
80
34
57
61
60
70
47
2
33
18
1
59
80
78
45
0
33
79
5
72
80
80
42
21
54
42
29
7
69
54
15
49
38
41
64
48
16
29
72
71
48
18
7
79
24
42
1
23
38
80
